,지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),습도(%),일조(hr),적설(cm),지면온도(°C)
6654,108,서울,2017-10-05 06:00,13.9,,2.6,69,,,11.6
6655,108,서울,2017-10-05 07:00,13.9,,3.2,68,0.1,,11.7
6656,108,서울,2017-10-05 08:00,15.1,,2.8,63,1.0,,12.7
6657,108,서울,2017-10-05 09:00,17.5,,2.2,56,1.0,,17.9
6658,108,서울,2017-10-05 10:00,19.8,,2.1,53,1.0,,24.8
6659,108,서울,2017-10-05 11:00,21.0,,1.9,49,1.0,,26.6
6660,108,서울,2017-10-05 12:00,22.5,,3.0,46,1.0,,31.4
6661,108,서울,2017-10-05 13:00,23.0,,1.5,45,0.9,,30.9
6662,108,서울,2017-10-05 14:00,23.3,,1.4,47,0.4,,29.2
6663,108,서울,2017-10-05 15:00,22.6,,1.9,48,0.0,,26.9
6664,108,서울,2017-10-05 16:00,21.9,,2.2,48,0.0,,24.7
6665,108,서울,2017-10-05 17:00,21.2,,1.2,52,0.0,,22.4
6666,108,서울,2017-10-05 18:00,20.5,,2.3,53,0.0,,20.1
6667,108,서울,2017-10-05 19:00,20.1,,2.1,55,0.0,,18.8
6668,108,서울,2017-10-05 20:00,19.7,,0.3,59,,,18.1
6669,108,서울,2017-10-05 21:00,19.3,,1.8,55,,,17.5
6670,108,서울,2017-10-05 22:00,19.1,,1.6,54,,,17.2
6671,108,서울,2017-10-05 23:00,18.6,,1.8,56,,,16.8
6672,108,서울,2017-10-06 00:00,18.2,,1.4,59,,,16.6
6673,108,서울,2017-10-06 01:00,17.9,,1.4,59,,,16.2
6674,108,서울,2017-10-06 02:00,17.5,,1.5,59,,,16.0
6675,108,서울,2017-10-06 03:00,17.2,,2.4,67,,,16.0
6676,108,서울,2017-10-06 04:00,16.7,,2.1,67,,,14.9
6677,108,서울,2017-10-06 05:00,16.2,,2.0,65,,,14.5
6678,108,서울,2017-10-06 06:00,16.3,,2.3,66,,,14.8
6679,108,서울,2017-10-06 07:00,16.3,,1.5,67,0.1,,15.1
6680,108,서울,2017-10-06 08:00,17.5,,2.7,60,1.0,,15.1
6681,108,서울,2017-10-06 09:00,20.0,,3.0,58,1.0,,20.8
6682,108,서울,2017-10-06 10:00,21.8,,2.2,51,1.0,,27.6
6683,108,서울,2017-10-06 11:00,23.1,,2.5,48,1.0,,30.7
6684,108,서울,2017-10-06 12:00,23.1,,2.6,47,0.5,,30.2
6685,108,서울,2017-10-06 13:00,21.5,,3.7,55,0.0,,25.4
6686,108,서울,2017-10-06 14:00,20.2,,3.0,61,0.0,,23.0
6687,108,서울,2017-10-06 15:00,20.0,,2.7,63,0.0,,22.8
6688,108,서울,2017-10-06 16:00,19.9,,1.7,63,0.0,,21.9
6689,108,서울,2017-10-06 17:00,19.6,,2.2,64,0.0,,21.0
6690,108,서울,2017-10-06 18:00,19.2,,1.8,64,0.0,,19.8
6691,108,서울,2017-10-06 19:00,18.9,,2.5,66,0.0,,19.0
6692,108,서울,2017-10-06 20:00,18.5,0.0,3.2,73,,,18.0
6693,108,서울,2017-10-06 21:00,18.4,0.0,2.5,76,,,18.0
6694,108,서울,2017-10-06 22:00,17.7,0.0,2.8,86,,,17.4
6695,108,서울,2017-10-06 23:00,17.1,0.4,2.7,91,,,17.0
6696,108,서울,2017-10-07 00:00,17.0,0.1,2.6,90,,,16.9
6697,108,서울,2017-10-07 01:00,17.1,0.0,1.2,90,,,17.0
6698,108,서울,2017-10-07 02:00,17.1,0.0,1.2,89,,,16.9
6699,108,서울,2017-10-07 03:00,17.2,0.0,1.3,87,,,16.8
6700,108,서울,2017-10-07 04:00,17.1,,0.3,89,,,16.5
6701,108,서울,2017-10-07 05:00,17.1,,0.0,85,,,16.7
6702,108,서울,2017-10-07 06:00,17.0,,1.8,86,,,16.6
6703,108,서울,2017-10-07 07:00,17.0,,0.6,87,0.0,,16.8
6704,108,서울,2017-10-07 08:00,17.5,,0.2,83,0.0,,18.5
6705,108,서울,2017-10-07 09:00,18.8,,1.5,75,0.0,,21.3
6706,108,서울,2017-10-07 10:00,20.5,,1.0,69,0.2,,24.5
6707,108,서울,2017-10-07 11:00,22.9,,0.8,58,0.9,,31.6
6708,108,서울,2017-10-07 12:00,25.5,,2.1,54,1.0,,35.9
6709,108,서울,2017-10-07 13:00,26.4,,1.2,48,1.0,,37.6
6710,108,서울,2017-10-07 14:00,27.3,,1.7,46,1.0,,37.4
6711,108,서울,2017-10-07 15:00,28.3,,1.3,45,1.0,,37.2
6712,108,서울,2017-10-07 16:00,27.0,,0.8,49,0.8,,31.4
6713,108,서울,2017-10-07 17:00,25.8,,1.3,52,0.3,,27.6
6714,108,서울,2017-10-07 18:00,25.0,,1.0,54,0.0,,25.1
6715,108,서울,2017-10-07 19:00,23.4,,1.5,65,0.0,,22.7
6716,108,서울,2017-10-07 20:00,22.5,,2.1,68,,,21.5
6717,108,서울,2017-10-07 21:00,22.1,,0.8,69,,,20.4
6718,108,서울,2017-10-07 22:00,21.8,,0.8,70,,,20.1
6719,108,서울,2017-10-07 23:00,21.5,,1.4,72,,,20.1
6720,108,서울,2017-10-08 00:00,21.4,,0.4,71,,,20.0
6721,108,서울,2017-10-08 01:00,21.2,,0.8,73,,,19.6
6722,108,서울,2017-10-08 02:00,21.1,,1.1,73,,,19.2
6723,108,서울,2017-10-08 03:00,20.8,,1.0,77,,,18.8
6724,108,서울,2017-10-08 04:00,20.4,,0.7,80,,,17.6
6725,108,서울,2017-10-08 05:00,19.8,,1.3,81,,,17.0
6726,108,서울,2017-10-08 06:00,19.7,,0.5,82,,,17.3
6727,108,서울,2017-10-08 07:00,19.3,,1.4,84,0.0,,16.8
6728,108,서울,2017-10-08 08:00,20.4,,1.4,75,0.8,,19.4
6729,108,서울,2017-10-08 09:00,22.6,,0.8,65,1.0,,24.2
6730,108,서울,2017-10-08 10:00,24.6,,1.3,58,1.0,,29.5
6731,108,서울,2017-10-08 11:00,25.6,,2.0,56,1.0,,33.9
6732,108,서울,2017-10-08 12:00,26.2,,2.3,52,0.9,,36.9
6733,108,서울,2017-10-08 13:00,27.6,,2.0,48,1.0,,41.0
6734,108,서울,2017-10-08 14:00,28.3,,2.0,43,1.0,,40.5
6735,108,서울,2017-10-08 15:00,28.3,,3.0,45,1.0,,37.8
6736,108,서울,2017-10-08 16:00,26.5,,2.8,50,0.7,,31.6
6737,108,서울,2017-10-08 17:00,26.0,,2.8,53,1.0,,29.2
6738,108,서울,2017-10-08 18:00,23.9,,2.6,66,0.6,,24.4
6739,108,서울,2017-10-08 19:00,22.6,,2.2,69,0.0,,22.3
6740,108,서울,2017-10-08 20:00,22.2,,1.4,69,,,21.7
6741,108,서울,2017-10-08 21:00,21.8,,1.3,72,,,20.2
6742,108,서울,2017-10-08 22:00,21.1,,0.7,74,,,19.0
6743,108,서울,2017-10-08 23:00,20.8,,0.6,74,,,19.5
6744,108,서울,2017-10-09 00:00,20.8,,0.9,76,,,19.2
6745,108,서울,2017-10-09 01:00,20.6,,1.3,75,,,18.9
6746,108,서울,2017-10-09 02:00,20.3,,0.9,76,,,18.8
6747,108,서울,2017-10-09 03:00,20.4,,1.7,76,,,19.4
6748,108,서울,2017-10-09 04:00,20.3,,1.4,77,,,19.5
6749,108,서울,2017-10-09 05:00,20.3,,1.1,74,,,19.5
6750,108,서울,2017-10-09 06:00,20.3,,1.7,76,,,19.5
6751,108,서울,2017-10-09 07:00,20.0,,0.8,77,0.0,,19.1
6752,108,서울,2017-10-09 08:00,20.5,,0.8,74,0.0,,21.6
6753,108,서울,2017-10-09 09:00,21.9,,0.4,67,0.6,,24.9
6754,108,서울,2017-10-09 10:00,23.7,,1.9,60,1.0,,31.7
6755,108,서울,2017-10-09 11:00,25.0,,1.0,54,0.9,,33.9
6756,108,서울,2017-10-09 12:00,25.4,,1.5,53,0.4,,34.5
6757,108,서울,2017-10-09 13:00,26.0,,1.6,49,0.2,,34.9
6758,108,서울,2017-10-09 14:00,26.0,0.0,2.0,50,0.2,,34.4
6759,108,서울,2017-10-09 15:00,26.7,,2.0,47,0.9,,34.9
6760,108,서울,2017-10-09 16:00,26.7,,1.7,45,0.7,,31.3
6761,108,서울,2017-10-09 17:00,26.6,,1.1,50,0.9,,27.2
6762,108,서울,2017-10-09 18:00,24.5,,2.3,48,0.7,,23.4
6763,108,서울,2017-10-09 19:00,22.5,,2.5,72,0.0,,21.9
6764,108,서울,2017-10-09 20:00,21.6,,1.8,76,,,20.7
6765,108,서울,2017-10-09 21:00,21.0,,1.8,77,,,20.3
6766,108,서울,2017-10-09 22:00,20.5,,1.4,81,,,19.4
6767,108,서울,2017-10-09 23:00,20.3,,1.1,83,,,19.0
6768,108,서울,2017-10-10 00:00,19.8,,1.0,84,,,18.2
6769,108,서울,2017-10-10 01:00,19.5,,0.6,84,,,17.5
6770,108,서울,2017-10-10 02:00,19.3,,0.7,85,,,17.3
6771,108,서울,2017-10-10 03:00,19.1,,0.3,84,,,17.3
6772,108,서울,2017-10-10 04:00,18.7,,0.6,85,,,16.2
6773,108,서울,2017-10-10 05:00,18.6,,0.1,83,,,16.8
6774,108,서울,2017-10-10 06:00,18.8,,0.4,82,,,17.6
6775,108,서울,2017-10-10 07:00,18.7,,0.9,85,0.0,,17.5
6776,108,서울,2017-10-10 08:00,19.4,,1.6,78,0.0,,20.1
6777,108,서울,2017-10-10 09:00,20.7,,1.2,75,0.0,,22.7
6778,108,서울,2017-10-10 10:00,22.4,,0.8,68,0.2,,26.6
6779,108,서울,2017-10-10 11:00,22.9,,1.7,68,0.0,,27.5
6780,108,서울,2017-10-10 12:00,22.8,0.0,1.3,68,0.0,,24.8
6781,108,서울,2017-10-10 13:00,23.8,,1.2,64,0.2,,28.0
6782,108,서울,2017-10-10 14:00,24.6,,1.6,59,0.6,,30.2
6783,108,서울,2017-10-10 15:00,24.1,,1.5,63,0.0,,27.4
6784,108,서울,2017-10-10 16:00,23.8,,1.8,62,0.0,,25.5
6785,108,서울,2017-10-10 17:00,22.4,0.1,0.7,78,0.0,,22.7
6786,108,서울,2017-10-10 18:00,22.0,0.0,0.8,79,0.0,,21.4
6787,108,서울,2017-10-10 19:00,21.7,,1.1,79,0.0,,20.9
6788,108,서울,2017-10-10 20:00,21.7,,0.8,76,,,21.0
6789,108,서울,2017-10-10 21:00,21.8,,0.5,74,,,21.0
6790,108,서울,2017-10-10 22:00,22.3,0.0,3.2,80,,,21.1
6791,108,서울,2017-10-10 23:00,22.1,0.0,2.8,85,,,21.2
6792,108,서울,2017-10-11 00:00,21.7,0.3,3.3,90,,,20.9
6793,108,서울,2017-10-11 01:00,21.5,0.5,3.1,91,,,20.9
6794,108,서울,2017-10-11 02:00,20.3,6.0,3.7,92,,,20.2
6795,108,서울,2017-10-11 03:00,19.2,1.0,4.1,92,,,19.5
6796,108,서울,2017-10-11 04:00,17.2,1.0,3.2,92,,,18.3
6797,108,서울,2017-10-11 05:00,16.6,3.5,2.7,92,,,17.6
6798,108,서울,2017-10-11 06:00,16.1,3.0,2.3,92,,,17.2
6799,108,서울,2017-10-11 07:00,15.6,1.0,2.2,92,0.0,,16.8
6800,108,서울,2017-10-11 08:00,15.4,2.0,1.5,92,0.0,,16.8
6801,108,서울,2017-10-11 09:00,15.4,1.5,1.8,92,0.0,,17.2
6802,108,서울,2017-10-11 10:00,15.1,0.5,3.8,91,0.0,,16.9
6803,108,서울,2017-10-11 11:00,15.5,0.0,2.6,86,0.0,,20.1
6804,108,서울,2017-10-11 12:00,16.2,,3.3,79,0.4,,21.2
6805,108,서울,2017-10-11 13:00,16.4,,3.1,74,0.0,,20.5
6806,108,서울,2017-10-11 14:00,16.9,,3.0,71,0.0,,20.9
6807,108,서울,2017-10-11 15:00,16.8,,3.6,71,0.0,,19.9
6808,108,서울,2017-10-11 16:00,16.9,,3.2,62,0.1,,19.1
6809,108,서울,2017-10-11 17:00,16.6,,2.9,62,0.7,,17.4
6810,108,서울,2017-10-11 18:00,15.1,,2.9,61,0.7,,14.7
6811,108,서울,2017-10-11 19:00,14.2,,3.4,65,0.0,,13.9
6812,108,서울,2017-10-11 20:00,13.6,,4.4,68,,,13.3
6813,108,서울,2017-10-11 21:00,13.2,,3.6,65,,,12.9
6814,108,서울,2017-10-11 22:00,12.8,,2.7,66,,,12.7
6815,108,서울,2017-10-11 23:00,12.5,,2.8,68,,,12.4
6816,108,서울,2017-10-12 00:00,12.2,,3.2,65,,,12.1
6817,108,서울,2017-10-12 01:00,12.0,,3.1,66,,,12.0
6818,108,서울,2017-10-12 02:00,11.8,,1.3,67,,,12.0
6819,108,서울,2017-10-12 03:00,11.6,,2.4,69,,,11.8
6820,108,서울,2017-10-12 04:00,11.3,,1.9,72,,,11.7
6821,108,서울,2017-10-12 05:00,11.1,,1.4,75,,,11.7
6822,108,서울,2017-10-12 06:00,10.7,,1.7,76,,,11.7
6823,108,서울,2017-10-12 07:00,10.7,,0.9,75,0.0,,11.8
6824,108,서울,2017-10-12 08:00,11.0,,1.6,69,0.0,,12.8
6825,108,서울,2017-10-12 09:00,11.8,,1.3,70,0.0,,13.9
6826,108,서울,2017-10-12 10:00,12.2,,2.3,68,0.0,,14.9
6827,108,서울,2017-10-12 11:00,12.6,,1.8,67,0.0,,16.0
6828,108,서울,2017-10-12 12:00,13.1,,1.7,65,0.0,,16.8
6829,108,서울,2017-10-12 13:00,13.5,,1.7,64,0.0,,16.9
6830,108,서울,2017-10-12 14:00,13.7,,3.3,61,0.0,,18.0
6831,108,서울,2017-10-12 18:00,12.8,,2.3,66,,,13.2
6832,108,서울,2017-10-12 15:00,0.0,0.0,0.0,0,0.0,0.0,0.0
6833,108,서울,2017-10-12 16:00,0.0,0.0,0.0,0,0.0,0.0,0.0
6834,108,서울,2017-10-12 17:00,0.0,0.0,0.0,0,0.0,0.0,0.0
6835,108,서울,2017-10-12 19:00,11.5,,1.5,66,,,11.3
6836,108,서울,2017-10-12 20:00,10.6,,1.2,66,,,10.1
6837,108,서울,2017-10-12 21:00,10.2,,3.1,65,,,9.3
6838,108,서울,2017-10-12 22:00,9.7,,2.1,73,,,8.6
6839,108,서울,2017-10-12 23:00,9.3,,3.8,75,,,8.3
6840,108,서울,2017-10-13 00:00,8.8,,1.3,77,,,7.8
6841,108,서울,2017-10-13 01:00,8.1,,1.4,77,,,7.3
6842,108,서울,2017-10-13 02:00,7.5,,1.0,77,,,6.8
6843,108,서울,2017-10-13 03:00,7.1,,0.8,64,,,6.4
6844,108,서울,2017-10-13 04:00,7.0,,1.2,76,,,6.0
6845,108,서울,2017-10-13 05:00,6.8,,0.9,71,,,5.8
6846,108,서울,2017-10-13 06:00,6.2,,2.1,71,,,5.4
6847,108,서울,2017-10-13 07:00,6.2,,1.2,72,0.1,,5.4
6848,108,서울,2017-10-13 08:00,7.2,,1.8,59,1.0,,6.2
6849,108,서울,2017-10-13 09:00,10.7,,3.2,51,1.0,,13.1
6850,108,서울,2017-10-13 10:00,13.3,,3.4,45,1.0,,18.1
6851,108,서울,2017-10-13 11:00,15.3,,2.0,37,1.0,,22.0
6852,108,서울,2017-10-13 12:00,16.8,,3.6,34,1.0,,23.0
6853,108,서울,2017-10-13 13:00,16.5,,6.0,38,0.9,,19.8
6854,108,서울,2017-10-13 14:00,18.0,,3.5,35,1.0,,21.1
6855,108,서울,2017-10-13 15:00,18.4,,5.3,33,1.0,,20.5
6856,108,서울,2017-10-13 16:00,18.7,,4.7,35,1.0,,18.2
6857,108,서울,2017-10-13 17:00,17.4,,3.0,37,0.6,,15.9
6858,108,서울,2017-10-13 18:00,16.0,,5.2,49,0.0,,13.5
6859,108,서울,2017-10-13 19:00,15.0,,3.0,55,,,12.3
6860,108,서울,2017-10-13 20:00,14.5,,1.8,59,,,11.8
6861,108,서울,2017-10-13 21:00,14.0,,3.5,63,,,11.0
6862,108,서울,2017-10-13 22:00,14.1,,6.6,53,,,10.5
6863,108,서울,2017-10-13 23:00,13.8,,5.8,48,,,9.8
6864,108,서울,2017-10-14 00:00,13.4,,5.2,43,,,8.8
6865,108,서울,2017-10-14 01:00,12.2,,1.7,50,,,8.0
6866,108,서울,2017-10-14 02:00,11.1,,1.8,58,,,7.3
6867,108,서울,2017-10-14 03:00,10.2,,2.5,66,,,6.7
6868,108,서울,2017-10-14 04:00,9.9,,0.1,67,,,6.4
6869,108,서울,2017-10-14 05:00,9.4,,1.0,69,,,6.1
6870,108,서울,2017-10-14 06:00,9.2,,1.1,72,,,5.9
6871,108,서울,2017-10-14 07:00,9.0,,0.8,73,0.1,,6.2
6872,108,서울,2017-10-14 08:00,9.9,,1.5,69,1.0,,8.0
6873,108,서울,2017-10-14 09:00,12.2,,1.2,56,1.0,,13.4
6874,108,서울,2017-10-14 10:00,15.3,,0.5,41,1.0,,18.2
6875,108,서울,2017-10-14 11:00,18.1,,2.6,29,1.0,,23.1
6876,108,서울,2017-10-14 12:00,18.9,,1.9,37,1.0,,24.4
6877,108,서울,2017-10-14 13:00,19.6,,,23,1.0,,24.7
6878,108,서울,2017-10-14 14:00,19.7,,,27,1.0,,24.2
6879,108,서울,2017-10-14 15:00,20.0,,,24,1.0,,22.4
6880,108,서울,2017-10-14 16:00,19.3,,,24,1.0,,19.6
6881,108,서울,2017-10-14 17:00,18.1,,,24,1.0,,16.5
6882,108,서울,2017-10-14 18:00,16.6,,,29,0.5,,13.8
6883,108,서울,2017-10-14 19:00,15.8,,1.7,28,,,12.5
6884,108,서울,2017-10-14 20:00,15.3,,2.7,27,,,11.6
6885,108,서울,2017-10-14 21:00,14.7,,1.7,28,,,11.3
6886,108,서울,2017-10-14 22:00,14.1,,1.9,28,,,11.1
6887,108,서울,2017-10-14 23:00,14.0,,1.1,30,,,10.8
6888,108,서울,2017-10-15 00:00,13.6,,1.9,30,,,10.5
6889,108,서울,2017-10-15 01:00,12.9,,0.7,36,,,10.0
6890,108,서울,2017-10-15 02:00,11.9,,0.6,41,,,9.0
6891,108,서울,2017-10-15 03:00,11.2,,1.8,47,,,8.2
6892,108,서울,2017-10-15 04:00,10.3,,0.8,48,,,7.0
6893,108,서울,2017-10-15 05:00,9.7,,1.8,49,,,6.5
6894,108,서울,2017-10-15 06:00,9.3,,2.1,49,,,6.2
6895,108,서울,2017-10-15 07:00,9.0,,2.1,52,0.0,,6.6
6896,108,서울,2017-10-15 08:00,10.4,,1.9,47,0.3,,9.6
6897,108,서울,2017-10-15 09:00,13.4,,2.3,40,1.0,,12.8
6898,108,서울,2017-10-15 10:00,15.6,,2.9,38,1.0,,16.6
6899,108,서울,2017-10-15 11:00,18.0,,3.6,37,1.0,,23.7
6900,108,서울,2017-10-15 12:00,19.9,,2.2,35,1.0,,27.1
6901,108,서울,2017-10-15 13:00,21.8,,3.1,33,1.0,,29.3
6902,108,서울,2017-10-15 14:00,22.0,,2.8,29,1.0,,28.2
6903,108,서울,2017-10-15 15:00,23.0,,2.0,27,1.0,,27.4
6904,108,서울,2017-10-15 16:00,21.4,,2.4,26,1.0,,21.9
6905,108,서울,2017-10-15 17:00,20.4,,2.7,32,0.8,,18.9
6906,108,서울,2017-10-15 18:00,18.9,,1.0,38,0.2,,16.1
6907,108,서울,2017-10-15 19:00,17.4,,0.4,44,,,14.1
6908,108,서울,2017-10-15 20:00,16.5,,0.6,50,,,12.9
6909,108,서울,2017-10-15 21:00,16.0,,0.5,47,,,12.8
6910,108,서울,2017-10-15 22:00,15.7,,0.5,50,,,12.3
6911,108,서울,2017-10-15 23:00,15.1,,1.8,55,,,12.5
6912,108,서울,2017-10-16 00:00,15.0,,1.5,57,,,12.6
6913,108,서울,2017-10-16 01:00,14.9,,2.2,55,,,12.6
6914,108,서울,2017-10-16 02:00,14.8,,1.6,55,,,12.7
6915,108,서울,2017-10-16 03:00,14.7,,1.1,58,,,12.7
6916,108,서울,2017-10-16 04:00,14.5,,1.0,61,,,12.6
6917,108,서울,2017-10-16 05:00,14.3,,1.1,64,,,12.5
6918,108,서울,2017-10-16 06:00,14.1,,1.1,64,,,12.3
6919,108,서울,2017-10-16 07:00,14.0,,0.8,66,0.0,,12.3
6920,108,서울,2017-10-16 08:00,14.2,,1.0,67,0.0,,13.4
6921,108,서울,2017-10-16 09:00,15.2,,1.1,61,0.0,,15.9
6922,108,서울,2017-10-16 10:00,16.7,,0.6,54,0.0,,18.4
6923,108,서울,2017-10-16 11:00,18.4,,0.8,49,0.2,,22.4
6924,108,서울,2017-10-16 12:00,19.1,,1.9,48,0.0,,24.2
6925,108,서울,2017-10-16 13:00,20.0,,2.7,41,1.0,,27.4
6926,108,서울,2017-10-16 14:00,21.1,,3.3,38,1.0,,28.1
6927,108,서울,2017-10-16 15:00,21.8,,3.5,35,1.0,,27.3
6928,108,서울,2017-10-16 16:00,21.5,,2.4,33,1.0,,23.1
6929,108,서울,2017-10-16 17:00,19.9,,2.6,29,0.9,,19.0
6930,108,서울,2017-10-16 18:00,18.6,,1.8,32,0.2,,16.9
6931,108,서울,2017-10-16 19:00,17.5,,3.3,32,,,15.5
6932,108,서울,2017-10-16 20:00,16.7,,2.3,36,,,14.6
6933,108,서울,2017-10-16 21:00,15.7,,1.6,41,,,13.0
6934,108,서울,2017-10-16 22:00,15.0,,2.6,41,,,12.4
6935,108,서울,2017-10-16 23:00,14.1,,1.7,44,,,11.6
6936,108,서울,2017-10-17 00:00,13.6,,0.3,42,,,11.4
6937,108,서울,2017-10-17 01:00,13.2,,1.3,35,,,10.9
6938,108,서울,2017-10-17 02:00,12.6,,0.1,50,,,9.6
6939,108,서울,2017-10-17 03:00,11.4,,1.0,47,,,8.3
6940,108,서울,2017-10-17 04:00,10.6,,0.6,55,,,7.3
6941,108,서울,2017-10-17 05:00,10.1,,1.0,53,,,6.7
6942,108,서울,2017-10-17 06:00,9.5,,0.7,53,,,6.2
6943,108,서울,2017-10-17 07:00,9.2,,0.9,55,0.0,,6.1
6944,108,서울,2017-10-17 08:00,10.2,,1.2,51,0.8,,7.7
6945,108,서울,2017-10-17 09:00,14.4,,1.9,47,1.0,,14.8
6946,108,서울,2017-10-17 10:00,16.9,,2.6,45,1.0,,20.9
6947,108,서울,2017-10-17 11:00,19.4,,1.9,40,1.0,,26.6
6948,108,서울,2017-10-17 12:00,20.6,,1.5,38,1.0,,29.8
6949,108,서울,2017-10-17 13:00,23.3,,2.2,32,1.0,,31.7
6950,108,서울,2017-10-17 14:00,22.9,,1.1,30,1.0,,31.2
6951,108,서울,2017-10-17 15:00,23.8,,1.4,27,1.0,,29.1
6952,108,서울,2017-10-17 16:00,23.4,,1.8,29,1.0,,24.4
6953,108,서울,2017-10-17 17:00,22.5,,1.6,37,1.0,,20.0
6954,108,서울,2017-10-17 18:00,19.8,,2.7,44,0.5,,16.8
6955,108,서울,2017-10-17 19:00,18.2,,1.6,49,,,14.7
6956,108,서울,2017-10-17 20:00,17.0,,1.8,57,,,13.4
6957,108,서울,2017-10-17 21:00,15.9,,1.7,60,,,12.4
6958,108,서울,2017-10-17 22:00,15.4,,0.6,60,,,11.5
6959,108,서울,2017-10-17 23:00,14.5,,1.9,63,,,11.1
6960,108,서울,2017-10-18 00:00,14.2,,2.6,61,,,11.0
6961,108,서울,2017-10-18 01:00,14.3,,2.5,63,,,11.8
6962,108,서울,2017-10-18 02:00,15.2,,2.7,62,,,12.7
6963,108,서울,2017-10-18 03:00,15.4,,3.0,62,,,13.0
6964,108,서울,2017-10-18 04:00,15.5,,2.5,61,,,13.4
6965,108,서울,2017-10-18 05:00,15.4,,2.9,60,,,13.3
6966,108,서울,2017-10-18 06:00,15.3,,2.3,60,,,13.2
6967,108,서울,2017-10-18 07:00,15.1,,2.6,60,0.0,,13.2
6968,108,서울,2017-10-18 08:00,15.2,,2.4,60,0.0,,13.8
6969,108,서울,2017-10-18 09:00,15.9,,3.1,54,0.0,,15.8
6970,108,서울,2017-10-18 10:00,16.8,,2.2,51,0.0,,18.3
6971,108,서울,2017-10-18 11:00,17.6,,2.7,49,0.0,,19.6
6972,108,서울,2017-10-18 12:00,18.9,,3.1,45,0.3,,22.7
6973,108,서울,2017-10-18 13:00,18.5,,2.0,46,0.0,,20.3
6974,108,서울,2017-10-18 14:00,18.5,0.0,3.0,48,0.0,,20.4
6975,108,서울,2017-10-18 15:00,18.4,0.0,2.7,51,0.0,,19.6
6976,108,서울,2017-10-18 16:00,17.9,0.1,2.4,54,0.0,,17.2
6977,108,서울,2017-10-18 17:00,17.3,0.0,2.2,60,0.0,,16.3
6978,108,서울,2017-10-18 18:00,16.9,0.0,1.4,60,0.0,,15.2
6979,108,서울,2017-10-18 19:00,16.7,0.0,2.2,61,,,14.7
6980,108,서울,2017-10-18 20:00,16.5,0.0,1.6,63,,,14.5
6981,108,서울,2017-10-18 21:00,16.1,,1.7,64,,,14.3
6982,108,서울,2017-10-18 22:00,15.9,0.0,1.9,71,,,14.3
6983,108,서울,2017-10-18 23:00,15.3,0.0,2.5,76,,,13.9
6984,108,서울,2017-10-19 00:00,15.0,0.0,2.8,74,,,13.6
6985,108,서울,2017-10-19 01:00,14.8,,3.1,76,,,13.4
6986,108,서울,2017-10-19 02:00,14.5,,3.1,78,,,13.1
6987,108,서울,2017-10-19 03:00,13.8,,2.7,81,,,11.8
6988,108,서울,2017-10-19 04:00,13.4,,2.4,75,,,11.1
6989,108,서울,2017-10-19 05:00,12.8,,2.0,75,,,10.4
6990,108,서울,2017-10-19 06:00,12.3,,1.7,79,,,9.9
6991,108,서울,2017-10-19 07:00,12.0,,1.8,79,0.0,,9.8
6992,108,서울,2017-10-19 08:00,12.7,,2.2,68,0.7,,10.6
6993,108,서울,2017-10-19 09:00,15.8,,2.0,56,1.0,,16.3
6994,108,서울,2017-10-19 10:00,18.0,,2.4,50,1.0,,20.8
6995,108,서울,2017-10-19 11:00,19.5,,1.9,46,1.0,,24.5
6996,108,서울,2017-10-19 12:00,21.0,,2.5,40,1.0,,27.4
6997,108,서울,2017-10-19 13:00,22.1,,2.0,35,1.0,,30.2
6998,108,서울,2017-10-19 14:00,22.2,,2.4,34,1.0,,28.3
6999,108,서울,2017-10-19 15:00,22.2,,1.4,37,1.0,,25.7
7000,108,서울,2017-10-19 16:00,21.7,,0.8,37,0.5,,22.6
7001,108,서울,2017-10-19 17:00,21.3,,1.3,41,0.9,,20.3
7002,108,서울,2017-10-19 18:00,19.5,,1.0,49,0.1,,16.9
7003,108,서울,2017-10-19 19:00,18.0,,1.7,51,,,15.2
7004,108,서울,2017-10-19 20:00,17.3,,1.8,53,,,14.2
7005,108,서울,2017-10-19 21:00,16.7,,1.4,57,,,13.2
7006,108,서울,2017-10-19 22:00,16.0,,1.9,65,,,12.7
7007,108,서울,2017-10-19 23:00,15.3,,0.4,68,,,11.8
7008,108,서울,2017-10-20 00:00,14.6,,0.9,67,,,11.1
7009,108,서울,2017-10-20 01:00,13.8,,1.4,67,,,10.6
7010,108,서울,2017-10-20 02:00,13.2,,0.9,69,,,10.0
7011,108,서울,2017-10-20 03:00,12.7,,0.9,74,,,9.7
7012,108,서울,2017-10-20 04:00,12.5,,1.1,73,,,9.2
7013,108,서울,2017-10-20 05:00,11.9,,1.3,77,,,8.9
7014,108,서울,2017-10-20 06:00,11.4,,1.1,80,,,8.6
7015,108,서울,2017-10-20 07:00,11.1,,1.1,80,0.0,,8.5
7016,108,서울,2017-10-20 08:00,11.7,,1.3,69,0.7,,9.8
7017,108,서울,2017-10-20 09:00,15.2,,1.6,62,1.0,,15.7
7018,108,서울,2017-10-20 10:00,17.8,,1.2,54,1.0,,20.8
7019,108,서울,2017-10-20 11:00,20.6,,1.1,45,1.0,,25.3
7020,108,서울,2017-10-20 12:00,21.5,,1.4,38,1.0,,28.1
7021,108,서울,2017-10-20 13:00,23.1,,1.1,33,1.0,,31.0
