거래일자,지역,연료원,발전량
2020-10-04,대구시,유류,0
2020-10-04,대전시,유류,0
2020-10-04,울산시,유류,11655.21153
2020-10-04,전라북도,유류,298.685124
2020-10-04,제주도,유류,626.086608
2020-10-04,충청남도,유류,0
2020-10-04,충청북도,유류,0
2020-10-04,강원도,LNG,7079.87532
2020-10-04,경기도,LNG,144939.046
2020-10-04,경상북도,LNG,7081.418817
2020-10-04,광주시,LNG,0
2020-10-04,대구시,LNG,58.128
2020-10-04,부산시,LNG,33071.57711
2020-10-04,서울시,LNG,0
2020-10-04,세종시,LNG,10904.1996
2020-10-04,울산시,LNG,12454.1678
2020-10-04,인천시,LNG,60310.70027
2020-10-04,전라남도,LNG,30570.03471
2020-10-04,전라북도,LNG,3493.952
2020-10-04,제주도,LNG,3556.736288
2020-10-04,충청남도,LNG,19323.05169
2020-10-04,대전시,LNG,50.444985
2020-10-05,강원도,석탄,20724.3024
2020-10-05,경기도,석탄,4487.228284
2020-10-05,경상남도,석탄,62381.38858
2020-10-05,경상북도,석탄,2651.84808
2020-10-05,대구시,석탄,0.380688
2020-10-05,부산시,석탄,0
2020-10-05,인천시,석탄,76723.09222
2020-10-05,전라남도,석탄,23574.08468
2020-10-05,전라북도,석탄,18865.47233
2020-10-05,충청남도,석탄,232052.9566
2020-10-05,경기도,유류,0
2020-10-05,경상남도,유류,68.48772
2020-10-05,대구시,유류,0
2020-10-05,대전시,유류,0
2020-10-05,울산시,유류,15709.47025
2020-10-05,전라북도,유류,330.619368
2020-10-05,제주도,유류,759.503584
2020-10-05,충청남도,유류,0
2020-10-05,충청북도,유류,0
2020-10-05,강원도,LNG,3334.98102
2020-10-05,경기도,LNG,160601.7336
2020-10-05,경상북도,LNG,7547.841754
2020-10-05,광주시,LNG,821.333338
2020-10-05,대구시,LNG,1971.33888
2020-10-05,부산시,LNG,28465.27093
2020-10-05,서울시,LNG,0
2020-10-05,세종시,LNG,10970.2693
2020-10-05,울산시,LNG,17337.93008
2020-10-05,인천시,LNG,87019.69983
2020-10-05,전라남도,LNG,34432.49458
2020-10-05,전라북도,LNG,8053.423304
2020-10-05,제주도,LNG,1575.779884
2020-10-05,충청남도,LNG,23959.51288
2020-10-05,대전시,LNG,90.096133
2020-10-06,강원도,석탄,24139.884
2020-10-06,경기도,석탄,4663.35674
2020-10-06,경상남도,석탄,63640.69029
2020-10-06,경상북도,석탄,2766.69624
2020-10-06,대구시,석탄,4.965408
2020-10-06,부산시,석탄,0
2020-10-06,인천시,석탄,90136.18036
2020-10-06,전라남도,석탄,23529.98342
2020-10-06,전라북도,석탄,18946.16402
2020-10-06,충청남도,석탄,265654.6029
2020-10-06,경기도,유류,0
2020-10-06,경상남도,유류,191.252796
2020-10-06,대구시,유류,0
2020-10-06,울산시,유류,17415.4413
2020-10-06,전라북도,유류,343.732812
2020-10-06,제주도,유류,768.347888
2020-10-06,충청남도,유류,0
2020-10-06,충청북도,유류,0
2020-10-06,강원도,LNG,2947.8939
2020-10-06,경기도,LNG,178106.8615
2020-10-06,경상북도,LNG,7557.317834
2020-10-06,광주시,LNG,1046.954132
2020-10-06,대구시,LNG,8172.99056
2020-10-06,부산시,LNG,28637.08123
2020-10-06,서울시,LNG,1077.59232
2020-10-06,세종시,LNG,11134.10827
2020-10-06,울산시,LNG,14083.30748
2020-10-06,인천시,LNG,84940.70498
2020-10-06,전라남도,LNG,33755.51785
2020-10-06,전라북도,LNG,2.089043
2020-10-06,제주도,LNG,1812.106506
2020-10-06,충청남도,LNG,23202.42646
2020-10-06,대전시,LNG,84.65338
2020-10-07,강원도,석탄,24215.4048
2020-10-07,경기도,석탄,4705.720292
2020-10-07,경상남도,석탄,61642.97157
2020-10-07,경상북도,석탄,2738.826608
2020-10-07,대구시,석탄,3.37428
2020-10-07,부산시,석탄,0
2020-10-07,인천시,석탄,93430.38212
2020-10-07,전라남도,석탄,23559.85477
2020-10-07,전라북도,석탄,17953.6508
2020-10-07,충청남도,석탄,273991.055
2020-10-07,경기도,유류,0
2020-10-07,경상남도,유류,250.59846
2020-10-07,대구시,유류,0
2020-10-07,울산시,유류,11631.62482
2020-10-07,전라북도,유류,345.945792
2020-10-07,제주도,유류,769.61752
2020-10-07,충청남도,유류,0
2020-10-07,충청북도,유류,0
2020-10-07,강원도,LNG,2703.18706
2020-10-07,경기도,LNG,186740.5915
2020-10-07,경상북도,LNG,7750.383351
2020-10-07,광주시,LNG,259.915922
2020-10-07,대구시,LNG,8139.23544
2020-10-07,부산시,LNG,27224.52014
2020-10-07,서울시,LNG,1534.37904
2020-10-07,세종시,LNG,10900.80925
2020-10-07,울산시,LNG,20046.15192
2020-10-07,인천시,LNG,80136.84302
2020-10-07,전라남도,LNG,10105.88961
2020-10-07,전라북도,LNG,0
2020-10-07,제주도,LNG,2559.554032
2020-10-07,충청남도,LNG,22523.46835
2020-10-07,대전시,LNG,117.788557
2020-10-08,강원도,석탄,23880.858
2020-10-08,경기도,석탄,4634.269052
2020-10-08,경상남도,석탄,42261.19867
2020-10-08,경상북도,석탄,2747.140424
2020-10-08,대구시,석탄,1.201704
2020-10-08,부산시,석탄,0
2020-10-08,인천시,석탄,89730.85053
2020-10-08,전라남도,석탄,23403.08769
2020-10-08,전라북도,석탄,17425.62821
2020-10-08,충청남도,석탄,261025.6298
2020-10-08,경기도,유류,0
2020-10-08,경상남도,유류,236.182968
2020-10-08,대구시,유류,0
2020-10-08,울산시,유류,10904.30146
2020-10-08,전라북도,유류,348.38922
2020-10-08,제주도,유류,680.233232
2020-10-08,충청남도,유류,0
2020-10-08,충청북도,유류,0
2020-10-08,강원도,LNG,2954.31304
2020-10-08,경기도,LNG,200230.5758
2020-10-08,경상북도,LNG,7468.751944
2020-10-08,광주시,LNG,354.733722
2020-10-08,대구시,LNG,7932.2852
2020-10-08,부산시,LNG,23927.09347
2020-10-08,서울시,LNG,1627.13304
2020-10-08,세종시,LNG,7392.07168
2020-10-08,울산시,LNG,18690.69993
2020-10-08,인천시,LNG,85174.62362
2020-10-08,전라남도,LNG,10067.48216
2020-10-08,전라북도,LNG,0
2020-10-08,제주도,LNG,1608.223302
2020-10-08,충청남도,LNG,21845.13125
2020-10-08,대전시,LNG,133.718891
2020-10-09,강원도,석탄,23550.912
2020-10-09,경기도,석탄,4466.04312
2020-10-09,경상남도,석탄,44174.74531
2020-10-09,경상북도,석탄,2747.881808
2020-10-09,대구시,석탄,1.792224
2020-10-09,부산시,석탄,0
2020-10-09,인천시,석탄,87082.9542
2020-10-09,전라남도,석탄,23091.64472
2020-10-09,전라북도,석탄,17438.63854
2020-10-09,충청남도,석탄,264515.8166
2020-10-09,경기도,유류,0
2020-10-09,경상남도,유류,241.072356
2020-10-09,대구시,유류,0
2020-10-09,울산시,유류,0
2020-10-09,전라북도,유류,335.246748
2020-10-09,제주도,유류,870.898336
2020-10-09,충청남도,유류,0
2020-10-09,충청북도,유류,0
2020-10-09,강원도,LNG,0
2020-10-09,경기도,LNG,167521.2872
2020-10-09,경상북도,LNG,6368.318869
2020-10-09,광주시,LNG,0
2020-10-09,대구시,LNG,7885.2368
2020-10-09,부산시,LNG,11422.23143
2020-10-09,서울시,LNG,0
2020-10-09,세종시,LNG,9501.018464
2020-10-09,울산시,LNG,25971.04348
2020-10-09,인천시,LNG,58401.37303
2020-10-09,전라남도,LNG,10049.44729
2020-10-09,전라북도,LNG,0
2020-10-09,제주도,LNG,1555.76939
2020-10-09,충청남도,LNG,19088.32585
2020-10-09,대전시,LNG,89.16519
2020-10-10,강원도,석탄,23162.4372
2020-10-10,경기도,석탄,4117.169336
2020-10-10,경상남도,석탄,46374.84424
2020-10-10,경상북도,석탄,2672.19848
2020-10-10,대구시,석탄,0
2020-10-10,부산시,석탄,0
2020-10-10,인천시,석탄,74780.35958
2020-10-10,전라남도,석탄,23061.38961
2020-10-10,전라북도,석탄,17376.05979
2020-10-10,충청남도,석탄,235182.0888
2020-10-10,경기도,유류,0
2020-10-10,경상남도,유류,200.082078
2020-10-10,대구시,유류,0
2020-10-10,울산시,유류,0
2020-10-10,전라북도,유류,327.714336
2020-10-10,제주도,유류,625.495696
2020-10-10,충청남도,유류,0
2020-10-10,충청북도,유류,0
2020-10-10,강원도,LNG,0
2020-10-10,경기도,LNG,134084.8617
2020-10-10,경상북도,LNG,6393.902563
2020-10-10,광주시,LNG,856.076858
2020-10-10,대구시,LNG,7398.85272
2020-10-10,부산시,LNG,12141.26603
2020-10-10,서울시,LNG,0
2020-10-10,세종시,LNG,8794.019808
2020-10-10,울산시,LNG,20513.28278
2020-10-10,인천시,LNG,51543.8939
2020-10-10,전라남도,LNG,7096.446449
2020-10-10,전라북도,LNG,0
2020-10-10,제주도,LNG,2541.542164
2020-10-10,충청남도,LNG,19105.38848
2020-10-10,대전시,LNG,70.058029
2020-10-11,강원도,석탄,23035.4556
2020-10-11,경기도,석탄,3940.211856
2020-10-11,경상남도,석탄,47250.62189
2020-10-11,경상북도,석탄,2650.024664
2020-10-11,대구시,석탄,0
2020-10-11,부산시,석탄,0
2020-10-11,인천시,석탄,70448.25354
2020-10-11,전라남도,석탄,23166.12461
2020-10-11,전라북도,석탄,17556.26312
2020-10-11,충청남도,석탄,218902.1866
2020-10-11,경기도,유류,0
2020-10-11,경상남도,유류,135.73266
2020-10-11,대구시,유류,0
2020-10-11,울산시,유류,0
2020-10-11,전라북도,유류,309.607512
2020-10-11,제주도,유류,623.733264
2020-10-11,충청남도,유류,0
2020-10-11,충청북도,유류,0
2020-10-11,강원도,LNG,0
2020-10-11,경기도,LNG,126637.8656
2020-10-11,경상북도,LNG,2069.057584
2020-10-11,광주시,LNG,41.434008
2020-10-11,대구시,LNG,7580.35152
2020-10-11,부산시,LNG,5799.59061
2020-10-11,서울시,LNG,0
2020-10-11,세종시,LNG,9153.482576
2020-10-11,울산시,LNG,21491.53506
2020-10-11,인천시,LNG,54701.13953
2020-10-11,전라남도,LNG,6326.913127
2020-10-11,전라북도,LNG,0
2020-10-11,제주도,LNG,3174.153892
2020-10-11,충청남도,LNG,19182.83624
2020-10-11,대전시,LNG,79.842875
2020-10-12,강원도,석탄,23746.1556
2020-10-12,경기도,석탄,4587.382268
2020-10-12,경상남도,석탄,55770.21208
2020-10-12,경상북도,석탄,2679.166336
2020-10-12,대구시,석탄,7.364952
2020-10-12,부산시,석탄,0
2020-10-12,인천시,석탄,85009.56568
2020-10-12,전라남도,석탄,23375.31607
2020-10-12,전라북도,석탄,18903.35933
2020-10-12,충청남도,석탄,257262.7942
2020-10-12,경기도,유류,0
2020-10-12,경상남도,유류,152.374572
2020-10-12,대구시,유류,0
2020-10-12,울산시,유류,0
2020-10-12,전라북도,유류,346.235916
2020-10-12,제주도,유류,748.979728
2020-10-12,충청남도,유류,0
2020-10-12,충청북도,유류,0
2020-10-12,강원도,LNG,2105.13562
2020-10-12,경기도,LNG,169017.6369
2020-10-12,경상북도,LNG,7214.070435
2020-10-12,광주시,LNG,351.862546
2020-10-12,대구시,LNG,7683.48504
2020-10-12,부산시,LNG,23118.04871
2020-10-12,서울시,LNG,0
2020-10-12,세종시,LNG,4.035472
2020-10-12,울산시,LNG,24901.04609
2020-10-12,인천시,LNG,71221.62732
2020-10-12,전라남도,LNG,20064.06094
2020-10-12,전라북도,LNG,0
2020-10-12,제주도,LNG,3108.579488
2020-10-12,충청남도,LNG,21436.73065
2020-10-12,대전시,LNG,22.588877
2020-10-13,강원도,석탄,23647.8756
2020-10-13,경기도,석탄,4777.923864
2020-10-13,경상남도,석탄,61190.55905
2020-10-13,경상북도,석탄,2559.543
2020-10-13,대구시,석탄,2.206008
2020-10-13,부산시,석탄,0
2020-10-13,인천시,석탄,88032.07806
2020-10-13,전라남도,석탄,23214.3133
2020-10-13,전라북도,석탄,18934.37947
2020-10-13,충청남도,석탄,260959.8333
2020-10-13,경기도,유류,0
2020-10-13,경상남도,유류,222.48177
2020-10-13,대구시,유류,0
2020-10-13,울산시,유류,0
2020-10-13,전라북도,유류,359.067228
2020-10-13,제주도,유류,1186.624544
2020-10-13,충청남도,유류,0
2020-10-13,충청북도,유류,0
2020-10-13,강원도,LNG,2992.35328
2020-10-13,경기도,LNG,181090.0443
2020-10-13,경상북도,LNG,6189.147951
2020-10-13,광주시,LNG,1155.07497
2020-10-13,대구시,LNG,8097.18224
2020-10-13,부산시,LNG,20425.33778
2020-10-13,서울시,LNG,0
2020-10-13,세종시,LNG,0
2020-10-13,울산시,LNG,24723.87375
2020-10-13,인천시,LNG,74954.89012
2020-10-13,전라남도,LNG,34337.08259
2020-10-13,전라북도,LNG,0
2020-10-13,제주도,LNG,1851.8605
2020-10-13,충청남도,LNG,29969.52088
2020-10-13,대전시,LNG,47.249899
2020-10-14,강원도,석탄,24081.4956
2020-10-14,경기도,석탄,4775.619436
2020-10-14,경상남도,석탄,59336.73456
2020-10-14,경상북도,석탄,2588.868016
2020-10-14,대구시,석탄,0.99204
2020-10-14,부산시,석탄,0
2020-10-14,인천시,석탄,88252.70995
2020-10-14,전라남도,석탄,23332.52505
2020-10-14,전라북도,석탄,18890.15213
2020-10-14,충청남도,석탄,258449.7833
2020-10-14,경기도,유류,0
2020-10-14,경상남도,유류,270.387768
2020-10-14,대구시,유류,0
2020-10-14,울산시,유류,0
2020-10-14,전라북도,유류,367.416792
2020-10-14,제주도,유류,1116.2956
2020-10-14,충청남도,유류,0
2020-10-14,충청북도,유류,0
2020-10-14,강원도,LNG,2571.70256
2020-10-14,경기도,LNG,183777.789
2020-10-14,경상북도,LNG,8381.922285
2020-10-14,광주시,LNG,0
2020-10-14,대구시,LNG,8163.94432
2020-10-14,부산시,LNG,23948.69115
2020-10-14,서울시,LNG,672.267363
2020-10-14,세종시,LNG,0
2020-10-14,울산시,LNG,27021.21516
2020-10-14,인천시,LNG,81422.14162
2020-10-14,전라남도,LNG,34362.73789
2020-10-14,전라북도,LNG,0
2020-10-14,제주도,LNG,1920.785902
2020-10-14,충청남도,LNG,29921.94729
2020-10-14,대전시,LNG,127.128339
2020-10-15,강원도,석탄,23688.8088
2020-10-15,경기도,석탄,4766.558804
2020-10-15,경상남도,석탄,56345.7835
2020-10-15,경상북도,석탄,2616.881008
2020-10-15,대구시,석탄,2.60988
2020-10-15,부산시,석탄,9.11232
2020-10-15,인천시,석탄,88633.8509
2020-10-15,전라남도,석탄,23250.09909
2020-10-15,전라북도,석탄,18895.94237
2020-10-15,충청남도,석탄,250162.1134
2020-10-15,경기도,유류,0
2020-10-15,경상남도,유류,230.883996
2020-10-15,대구시,유류,0
2020-10-15,울산시,유류,0
2020-10-15,전라북도,유류,361.487412
2020-10-15,제주도,유류,1192.429728
2020-10-15,충청남도,유류,0
2020-10-15,충청북도,유류,0
2020-10-15,강원도,LNG,2994.80692
2020-10-15,경기도,LNG,198389.1511
2020-10-15,경상북도,LNG,7920.197868
2020-10-15,광주시,LNG,331.96058
2020-10-15,대구시,LNG,8089.9896
2020-10-15,부산시,LNG,19532.27234
2020-10-15,서울시,LNG,1055.220986
2020-10-15,세종시,LNG,0
2020-10-15,울산시,LNG,25444.44841
2020-10-15,인천시,LNG,70799.35959
2020-10-15,전라남도,LNG,30554.69052
2020-10-15,전라북도,LNG,0
2020-10-15,제주도,LNG,2710.080884
2020-10-15,충청남도,LNG,29672.0802
2020-10-15,대전시,LNG,147.1586
2020-10-16,강원도,석탄,24359.2032
2020-10-16,경기도,석탄,4245.974124
2020-10-16,경상남도,석탄,50437.22019
2020-10-16,경상북도,석탄,2630.769456
2020-10-16,대구시,석탄,0.40068
2020-10-16,부산시,석탄,16.7328
2020-10-16,인천시,석탄,87602.81776
2020-10-16,전라남도,석탄,23408.83359
2020-10-16,전라북도,석탄,17402.48752
2020-10-16,충청남도,석탄,258082.6426
2020-10-16,경기도,유류,0
2020-10-16,경상남도,유류,286.91145
2020-10-16,대구시,유류,0
2020-10-16,울산시,유류,0
2020-10-16,전라북도,유류,359.68884
2020-10-16,제주도,유류,1737.8564
2020-10-16,충청남도,유류,0
2020-10-16,충청북도,유류,0
2020-10-16,강원도,LNG,6799.87322
2020-10-16,경기도,LNG,218079.3919
2020-10-16,경상북도,LNG,8504.634894
2020-10-16,광주시,LNG,569.986858
2020-10-16,대구시,LNG,6920.05888
2020-10-16,부산시,LNG,23457.50017
2020-10-16,서울시,LNG,1097.0064
2020-10-16,세종시,LNG,0
2020-10-16,울산시,LNG,26805.28123
2020-10-16,인천시,LNG,84722.3322
2020-10-16,전라남도,LNG,33721.55019
2020-10-16,전라북도,LNG,0
2020-10-16,제주도,LNG,2957.582054
2020-10-16,충청남도,LNG,30532.0558
2020-10-16,대전시,LNG,386.880075
2020-10-17,강원도,석탄,23403.5124
2020-10-17,경기도,석탄,4462.814244
2020-10-17,경상남도,석탄,47431.14199
2020-10-17,경상북도,석탄,2649.311
2020-10-17,대구시,석탄,0.009912
2020-10-17,부산시,석탄,0
2020-10-17,인천시,석탄,85038.774
2020-10-17,전라남도,석탄,23299.11408
2020-10-17,전라북도,석탄,15876.14284
2020-10-17,충청남도,석탄,231974.5716
2020-10-17,경기도,유류,0
2020-10-17,경상남도,유류,236.184648
2020-10-17,대구시,유류,0
2020-10-17,울산시,유류,0
2020-10-17,전라북도,유류,336.015768
2020-10-17,제주도,유류,640.434256
2020-10-17,충청남도,유류,0
2020-10-17,충청북도,유류,0
2020-10-17,강원도,LNG,0
2020-10-17,경기도,LNG,159342.3669
2020-10-17,경상북도,LNG,6148.67832
2020-10-17,광주시,LNG,1289.00548
2020-10-17,대구시,LNG,1.41008
2020-10-17,부산시,LNG,13515.6345
2020-10-17,서울시,LNG,0
2020-10-17,세종시,LNG,0
2020-10-17,울산시,LNG,22006.0497
2020-10-17,인천시,LNG,43828.92255
2020-10-17,전라남도,LNG,28552.89803
2020-10-17,전라북도,LNG,0
2020-10-17,제주도,LNG,2765.539784
2020-10-17,충청남도,LNG,27418.00708
2020-10-17,대전시,LNG,254.399099
2020-10-18,강원도,석탄,23255.4804
2020-10-18,경기도,석탄,4084.815616
2020-10-18,경상남도,석탄,45570.69374
2020-10-18,경상북도,석탄,2600.775016
2020-10-18,대구시,석탄,0
2020-10-18,부산시,석탄,0
2020-10-18,인천시,석탄,51962.6718
2020-10-18,전라남도,석탄,23311.66811
2020-10-18,전라북도,석탄,13036.23327
2020-10-18,충청남도,석탄,200420.9352
2020-10-18,경기도,유류,0
2020-10-18,경상남도,유류,150.428796
2020-10-18,대구시,유류,0
2020-10-18,울산시,유류,0
2020-10-18,전라북도,유류,340.919196
2020-10-18,제주도,유류,622.252624
2020-10-18,충청남도,유류,0
2020-10-18,충청북도,유류,0
2020-10-18,강원도,LNG,0
2020-10-18,경기도,LNG,156201.9455
2020-10-18,경상북도,LNG,4574.332671
2020-10-18,광주시,LNG,42.384286
2020-10-18,대구시,LNG,0
2020-10-18,부산시,LNG,10915.35248
2020-10-18,서울시,LNG,0
2020-10-18,세종시,LNG,0
2020-10-18,울산시,LNG,20763.07499
2020-10-18,인천시,LNG,40110.54671
2020-10-18,전라남도,LNG,27602.86356
2020-10-18,전라북도,LNG,0
2020-10-18,제주도,LNG,2941.224398
2020-10-18,충청남도,LNG,24766.24556
2020-10-18,대전시,LNG,78.771642
2020-10-19,강원도,석탄,23439.7224
2020-10-19,경기도,석탄,4595.648372
2020-10-19,경상남도,석탄,45785.53367
2020-10-19,경상북도,석탄,2614.31492
2020-10-19,대구시,석탄,3.751272
2020-10-19,부산시,석탄,28.44288
2020-10-19,인천시,석탄,77177.62784
2020-10-19,전라남도,석탄,22620.16829
2020-10-19,전라북도,석탄,13132.56346
2020-10-19,충청남도,석탄,230481.8513
2020-10-19,경기도,유류,0
2020-10-19,경상남도,유류,175.672476
2020-10-19,대구시,유류,0
2020-10-19,울산시,유류,0
2020-10-19,전라북도,유류,364.217604
2020-10-19,제주도,유류,1031.332848
2020-10-19,충청남도,유류,0
2020-10-19,충청북도,유류,0
2020-10-19,강원도,LNG,2605.03544
2020-10-19,경기도,LNG,206964.6935
2020-10-19,경상북도,LNG,7239.45466
2020-10-19,광주시,LNG,579.704048
2020-10-19,대구시,LNG,0
2020-10-19,부산시,LNG,17808.08311
2020-10-19,서울시,LNG,0
2020-10-19,세종시,LNG,0
2020-10-19,울산시,LNG,24460.39302
2020-10-19,인천시,LNG,68727.25416
2020-10-19,전라남도,LNG,31476.29354
2020-10-19,전라북도,LNG,0
2020-10-19,제주도,LNG,3197.562424
2020-10-19,충청남도,LNG,26041.76252
2020-10-19,대전시,LNG,658.355888
2020-10-20,강원도,석탄,23721.5844
2020-10-20,경기도,석탄,4777.193932
2020-10-20,경상남도,석탄,48301.57781
2020-10-20,경상북도,석탄,2668.641752
2020-10-20,대구시,석탄,3.307248
2020-10-20,부산시,석탄,52.88112
2020-10-20,인천시,석탄,86381.58049
2020-10-20,전라남도,석탄,23037.33152
2020-10-20,전라북도,석탄,13138.30345
2020-10-20,충청남도,석탄,257925.9521
2020-10-20,경기도,유류,0
2020-10-20,경상남도,유류,212.71803
2020-10-20,대구시,유류,0
2020-10-20,울산시,유류,0
2020-10-20,전라북도,유류,352.469736
2020-10-20,제주도,유류,468.69424
2020-10-20,충청남도,유류,0
2020-10-20,충청북도,유류,0
2020-10-20,강원도,LNG,2920.6835
2020-10-20,경기도,LNG,197086.6946
2020-10-20,경상북도,LNG,7977.306535
2020-10-20,광주시,LNG,586.610332
2020-10-20,대구시,LNG,0
2020-10-20,부산시,LNG,20704.56163
2020-10-20,서울시,LNG,793.29312
2020-10-20,세종시,LNG,0
2020-10-20,울산시,LNG,26982.78231
2020-10-20,인천시,LNG,66907.13352
2020-10-20,전라남도,LNG,32072.91098
2020-10-20,전라북도,LNG,0
2020-10-20,제주도,LNG,3513.947304
2020-10-20,충청남도,LNG,26765.58728
2020-10-20,대전시,LNG,103.322982
2020-10-21,강원도,석탄,24009.1476
2020-10-21,경기도,석탄,4787.942516
2020-10-21,경상남도,석탄,51191.19237
2020-10-21,경상북도,석탄,2627.258536
2020-10-21,대구시,석탄,3.418464
2020-10-21,부산시,석탄,59.5368
2020-10-21,인천시,석탄,87594.90033
2020-10-21,전라남도,석탄,23184.03395
2020-10-21,전라북도,석탄,12928.5079
2020-10-21,충청남도,석탄,264797.4769
2020-10-21,경기도,유류,0
2020-10-21,경상남도,유류,275.360148
2020-10-21,대구시,유류,0
2020-10-21,울산시,유류,0
2020-10-21,전라북도,유류,355.591068
2020-10-21,제주도,유류,885.642464
2020-10-21,충청남도,유류,0
2020-10-21,충청북도,유류,291.061176
2020-10-21,강원도,LNG,5555.92744
2020-10-21,경기도,LNG,207898.6376
2020-10-21,경상북도,LNG,8179.114223
2020-10-21,광주시,LNG,1300.04819
2020-10-21,대구시,LNG,0
2020-10-21,부산시,LNG,23418.66204
2020-10-21,서울시,LNG,2694.6216
2020-10-21,세종시,LNG,0
2020-10-21,울산시,LNG,27627.20915
2020-10-21,인천시,LNG,81977.28141
2020-10-21,전라남도,LNG,34449.84992
2020-10-21,전라북도,LNG,0
2020-10-21,제주도,LNG,4082.79802
2020-10-21,충청남도,LNG,28712.77715
2020-10-21,대전시,LNG,95.131427
2020-10-22,강원도,석탄,23892.5328
2020-10-22,경기도,석탄,4801.92776
2020-10-22,경상남도,석탄,53812.51568
2020-10-22,경상북도,석탄,2587.157384
2020-10-22,대구시,석탄,1.419096
2020-10-22,부산시,석탄,51.696
2020-10-22,인천시,석탄,86748.01817
2020-10-22,전라남도,석탄,22609.76627
2020-10-22,전라북도,석탄,12929.75124
2020-10-22,충청남도,석탄,265980.7741
2020-10-22,경기도,유류,0
2020-10-22,경상남도,유류,290.825766
2020-10-22,대구시,유류,0
2020-10-22,울산시,유류,0
2020-10-22,전라북도,유류,357.1032
2020-10-22,제주도,유류,318.693536
2020-10-22,충청남도,유류,0
2020-10-22,충청북도,유류,0
2020-10-22,강원도,LNG,2814.1029
2020-10-22,경기도,LNG,208716.137
2020-10-22,경상북도,LNG,7684.90586
2020-10-22,광주시,LNG,38.117562
2020-10-22,대구시,LNG,0
2020-10-22,부산시,LNG,22746.59303
2020-10-22,서울시,LNG,0
2020-10-22,세종시,LNG,0
2020-10-22,울산시,LNG,26614.22606
2020-10-22,인천시,LNG,70666.06862
2020-10-22,전라남도,LNG,34266.17795
2020-10-22,전라북도,LNG,0
2020-10-22,제주도,LNG,2617.504134
2020-10-22,충청남도,LNG,27506.75104
2020-10-22,대전시,LNG,151.746238
2020-10-23,강원도,석탄,23609.7636
2020-10-23,경기도,석탄,3763.266136
2020-10-23,경상남도,석탄,55817.42342
2020-10-23,경상북도,석탄,2567.286624
2020-10-23,대구시,석탄,0.552216
2020-10-23,부산시,석탄,25.24176
2020-10-23,인천시,석탄,85981.78697
2020-10-23,전라남도,석탄,22468.56225
2020-10-23,전라북도,석탄,13344.98478
2020-10-23,충청남도,석탄,252941.6935
2020-10-23,경기도,유류,0
2020-10-23,경상남도,유류,303.63648
2020-10-23,대구시,유류,0
2020-10-23,울산시,유류,0
2020-10-23,전라북도,유류,375.46128
2020-10-23,제주도,유류,416.450272
2020-10-23,충청남도,유류,0
2020-10-23,충청북도,유류,0
2020-10-23,강원도,LNG,0
2020-10-23,경기도,LNG,206538.6346
2020-10-23,경상북도,LNG,5444.484642
2020-10-23,광주시,LNG,1319.995488
2020-10-23,대구시,LNG,0
2020-10-23,부산시,LNG,13088.87454
2020-10-23,서울시,LNG,0
2020-10-23,세종시,LNG,0
2020-10-23,울산시,LNG,23773.58621
2020-10-23,인천시,LNG,54439.99684
2020-10-23,전라남도,LNG,28797.05481
2020-10-23,전라북도,LNG,0
2020-10-23,제주도,LNG,1625.255548
2020-10-23,충청남도,LNG,26166.28067
2020-10-23,대전시,LNG,852.388483
2020-10-24,강원도,석탄,22407.4224
2020-10-24,경기도,석탄,932.591268
2020-10-24,경상남도,석탄,48450.36975
2020-10-24,경상북도,석탄,2620.067352
2020-10-24,대구시,석탄,0
2020-10-24,부산시,석탄,1.82448
2020-10-24,인천시,석탄,76288.30566
2020-10-24,전라남도,석탄,22610.25083
2020-10-24,전라북도,석탄,15440.38547
2020-10-24,충청남도,석탄,227962.2851
2020-10-24,경기도,유류,0
2020-10-24,경상남도,유류,264.121452
2020-10-24,대구시,유류,0
2020-10-24,울산시,유류,0
2020-10-24,전라북도,유류,369.059292
2020-10-24,제주도,유류,0
2020-10-24,충청남도,유류,0
2020-10-24,충청북도,유류,0
2020-10-24,강원도,LNG,0
2020-10-24,경기도,LNG,156775.1544
2020-10-24,경상북도,LNG,4750.422676
2020-10-24,광주시,LNG,408.11757
2020-10-24,대구시,LNG,0
2020-10-24,부산시,LNG,7018.222486
2020-10-24,서울시,LNG,0
2020-10-24,세종시,LNG,0
2020-10-24,울산시,LNG,21676.36389
2020-10-24,인천시,LNG,42903.97174
2020-10-24,전라남도,LNG,23050.73415
2020-10-24,전라북도,LNG,0
2020-10-24,제주도,LNG,1734.886384
2020-10-24,충청남도,LNG,26107.47934
2020-10-24,대전시,LNG,114.727077
2020-10-25,강원도,석탄,22665.9144
2020-10-25,경기도,석탄,462.093156
2020-10-25,경상남도,석탄,47675.87853
2020-10-25,경상북도,석탄,2521.311632
2020-10-25,대구시,석탄,0
2020-10-25,부산시,석탄,0
2020-10-25,인천시,석탄,56469.4733
2020-10-25,전라남도,석탄,22732.15536
2020-10-25,전라북도,석탄,15608.28361
2020-10-25,충청남도,석탄,214042.0502
2020-10-25,경기도,유류,0
2020-10-25,경상남도,유류,166.404252
2020-10-25,대구시,유류,0
2020-10-25,울산시,유류,0
2020-10-25,전라북도,유류,340.788936
2020-10-25,제주도,유류,0
2020-10-25,충청남도,유류,0
2020-10-25,충청북도,유류,0
2020-10-25,강원도,LNG,0
2020-10-25,경기도,LNG,124050.7512
