지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),습도(%),일조(hr),적설(cm),지면온도(°C)
108,서울,2013-01-16 13:00,-.7,,1.5,65,.3,3.3,.2
108,서울,2013-01-16 14:00,0,,3.3,58,.9,3,.5
108,서울,2013-01-16 15:00,-.4,0,5.3,58,1,2.9,.3
108,서울,2013-01-16 16:00,-.4,,4.1,54,.9,2.9,.1
108,서울,2013-01-16 17:00,-1.2,,3.6,54,.9,2.9,0
108,서울,2013-01-16 18:00,-1.8,,2.2,55,0,2.9,-.6
108,서울,2013-01-16 19:00,-2.3,,2.1,64,,2.9,-1.1
108,서울,2013-01-16 20:00,-3,,3.2,65,,2.9,-1.9
108,서울,2013-01-16 21:00,-3.8,,3,69,,2.9,-2.7
108,서울,2013-01-16 22:00,-4.5,,3.6,67,,2.9,-3.4
108,서울,2013-01-16 23:00,-5.1,,2,66,,2.9,-3.4
108,서울,2013-01-17 00:00,-5.8,,1.6,64,,2.9,-4.2
108,서울,2013-01-17 01:00,-6.5,,2.7,68,,2.9,-5
108,서울,2013-01-17 02:00,-7,,1.9,71,,2.9,-5.6
108,서울,2013-01-17 03:00,-7.3,,3.2,73,,2.9,-5.9
108,서울,2013-01-17 04:00,-7.5,,.9,73,,2.9,-6.3
108,서울,2013-01-17 05:00,-7.7,,2.6,75,,2.9,-6.6
108,서울,2013-01-17 06:00,-7.9,,2.8,75,,2.9,-6.7
108,서울,2013-01-17 07:00,-8.1,,2.7,77,,2.9,-6.9
108,서울,2013-01-17 08:00,-8,,1.4,77,0,2.9,-7.1
108,서울,2013-01-17 09:00,-7.6,,2,74,0,2.9,-6.2
108,서울,2013-01-17 10:00,-6.7,,2.9,68,.6,2.9,-4.4
108,서울,2013-01-17 11:00,-5.6,,2.9,65,1,2.9,-2
108,서울,2013-01-17 12:00,-3.4,,1.7,55,1,2.9,-.1
108,서울,2013-01-17 13:00,-3.6,,3.2,56,1,2.9,.1
108,서울,2013-01-17 14:00,-3,,2.9,54,1,2.9,.2
108,서울,2013-01-17 15:00,-2.8,,3.3,53,1,2.8,0
108,서울,2013-01-17 16:00,-3.1,,4.1,54,1,2.8,-.3
108,서울,2013-01-17 17:00,-3.5,,3.5,56,.7,2.8,-1.2
108,서울,2013-01-17 18:00,-4.3,,4.3,58,0,2.8,-2.3
108,서울,2013-01-17 19:00,-5,,4.5,57,,2.8,-3.3
108,서울,2013-01-17 20:00,-5.2,,3.9,55,,2.8,-4.1
108,서울,2013-01-17 21:00,-5.9,,2.1,56,,2.8,-4.9
108,서울,2013-01-17 22:00,-6.9,,2.8,55,,2.8,-5.7
108,서울,2013-01-17 23:00,-7.4,,3,56,,2.8,-6.2
108,서울,2013-01-18 00:00,-7.6,,2.9,59,,2.8,-6.7
108,서울,2013-01-18 01:00,-7.9,,2.1,59,,2.8,-7.1
108,서울,2013-01-18 02:00,-8.4,,1.5,57,,2.8,-7.5
108,서울,2013-01-18 03:00,-8.6,,1.1,55,,2.8,-8
108,서울,2013-01-18 04:00,-8.5,,1.9,56,,2.8,-8.2
108,서울,2013-01-18 05:00,-8.8,,1.4,60,,2.8,-8.5
108,서울,2013-01-18 06:00,-9,,.5,55,,2.8,-8.8
108,서울,2013-01-18 07:00,-8.6,,1,54,,2.8,-8.9
108,서울,2013-01-18 08:00,-9,,2.9,61,0,2.8,-9
108,서울,2013-01-18 09:00,-7.8,,1,56,.9,2.8,-7.9
108,서울,2013-01-18 10:00,-5.6,,.9,48,1,2.8,-5
108,서울,2013-01-18 11:00,-3.9,,1.3,34,1,2.8,-1.4
108,서울,2013-01-18 12:00,-2.9,,2.7,30,1,2.8,.3
108,서울,2013-01-18 13:00,-1.9,,3.2,25,1,2.8,.6
108,서울,2013-01-18 14:00,-.3,,2.8,26,1,2.8,.5
108,서울,2013-01-18 15:00,0,,4,35,1,2.8,.3
108,서울,2013-01-18 16:00,-.3,,3.1,36,1,2.8,0
108,서울,2013-01-18 17:00,-1,,3.4,49,1,2.8,-.3
108,서울,2013-01-18 18:00,-2,,3.1,55,.4,2.8,-1.1
108,서울,2013-01-18 19:00,-2.4,,3.5,60,,2.8,-2
108,서울,2013-01-18 20:00,-2.3,,1.9,62,,2.8,-1.9
108,서울,2013-01-18 21:00,-2.6,,1.9,64,,2.8,-2.9
108,서울,2013-01-18 22:00,-2.5,,.6,65,,2.8,-3.3
108,서울,2013-01-18 23:00,-2.6,,.8,67,,2.8,-3.2
108,서울,2013-01-19 00:00,-2.3,,.5,65,,2.8,-3
108,서울,2013-01-19 01:00,-1.8,,.3,63,,2.8,-2.9
108,서울,2013-01-19 02:00,-1.8,,.5,66,,2.8,-2.8
108,서울,2013-01-19 03:00,-1.9,,1.3,67,,2.8,-3
108,서울,2013-01-19 04:00,-2.4,,2.6,68,,2.8,-2.8
108,서울,2013-01-19 05:00,-2.5,,2.2,67,,2.8,-2.7
108,서울,2013-01-19 06:00,-2.4,,3,68,,2.8,-2.6
108,서울,2013-01-19 07:00,-2.3,,2.4,68,,2.8,-2.5
108,서울,2013-01-19 08:00,-2.3,,2.3,69,0,2.8,-2.8
108,서울,2013-01-19 09:00,-1.9,,1.5,67,0,2.8,-2.3
108,서울,2013-01-19 10:00,-.8,,1.5,62,.2,2.8,-1
108,서울,2013-01-19 11:00,.8,,.9,56,1,2.8,.2
108,서울,2013-01-19 12:00,2.9,,2.2,53,1,2.7,2.3
108,서울,2013-01-19 13:00,3.7,,3.8,45,1,2.6,2.1
108,서울,2013-01-19 14:00,3.7,,2.8,46,.9,2.5,1.7
108,서울,2013-01-19 15:00,4.2,,3.7,43,1,2.4,3.2
108,서울,2013-01-19 16:00,3.9,,3.2,45,1,2.3,.9
108,서울,2013-01-19 17:00,3.1,,1.9,49,.4,2.3,0
108,서울,2013-01-19 18:00,2.2,,2.1,53,0,2.3,0
108,서울,2013-01-19 19:00,1.6,,1.7,55,,2.3,-.2
108,서울,2013-01-19 20:00,1.1,,2.7,58,,2.3,-.3
108,서울,2013-01-19 21:00,.8,,.6,61,,2.3,-.5
108,서울,2013-01-19 22:00,.6,,1.2,61,,2.3,-.5
108,서울,2013-01-19 23:00,-.1,,1.1,67,,2.3,-.6
108,서울,2013-01-20 00:00,-.1,,.6,67,,2.3,-.7
108,서울,2013-01-20 01:00,-.9,,.5,72,,2.3,-1
108,서울,2013-01-20 02:00,-1.1,,1.7,74,,2.3,-1.2
108,서울,2013-01-20 03:00,-1.6,,2.8,76,,2.3,-1.4
108,서울,2013-01-20 04:00,-1.7,,1.6,76,,2.3,-1.6
108,서울,2013-01-20 05:00,-1.9,,2.3,77,,2.3,-1.9
108,서울,2013-01-20 06:00,-1.5,,3,72,,2.3,-1.6
108,서울,2013-01-20 07:00,-1.6,,3,73,,2.3,-1.9
108,서울,2013-01-20 08:00,-1.5,,2.2,72,0,2.3,-2.1
108,서울,2013-01-20 09:00,-1,,2.9,69,0,2.3,-1.2
108,서울,2013-01-20 10:00,0,,4.1,64,.2,2.3,0
108,서울,2013-01-20 11:00,.6,,3.9,61,0,2.3,.3
108,서울,2013-01-20 12:00,1.7,,5.6,55,0,2.2,1.2
108,서울,2013-01-20 13:00,2.8,,3.8,48,0,2.1,1.5
108,서울,2013-01-20 14:00,3.9,,2.8,42,.2,2,2.1
108,서울,2013-01-20 15:00,3.9,,2.8,42,0,1.8,1.5
108,서울,2013-01-20 16:00,4.1,,3.4,41,0,1.7,1
108,서울,2013-01-20 17:00,3.9,,3.6,41,0,1.7,.5
108,서울,2013-01-20 18:00,3.7,,3.1,42,0,1.7,.1
108,서울,2013-01-20 19:00,3.7,,3,43,,1.7,.1
108,서울,2013-01-20 20:00,3.8,,3.6,43,,1.7,.1
108,서울,2013-01-20 21:00,3.8,,3.4,44,,1.7,.1
108,서울,2013-01-20 22:00,3.8,,3.7,44,,1.7,0
108,서울,2013-01-20 23:00,4.1,,3.1,44,,1.7,.2
108,서울,2013-01-21 00:00,4,,3.9,46,,1.7,.3
108,서울,2013-01-21 01:00,3.9,,3.5,48,,1.7,.3
108,서울,2013-01-21 02:00,3.8,,4.3,50,,1.7,.4
108,서울,2013-01-21 03:00,3.8,,3.2,51,,1.7,.4
108,서울,2013-01-21 04:00,3.5,,3.8,58,,1.7,.4
108,서울,2013-01-21 05:00,2.3,,4.3,77,,1.6,.4
108,서울,2013-01-21 06:00,1.7,.5,4.5,84,,1.3,.2
108,서울,2013-01-21 07:00,1.4,,4.2,88,,1,.2
108,서울,2013-01-21 08:00,1.1,,5.6,89,0,.5,.1
108,서울,2013-01-21 09:00,1.2,2.5,5.6,89,0,,.2
108,서울,2013-01-21 10:00,1.3,,5.3,89,0,,.6
108,서울,2013-01-21 11:00,1.7,,5.9,89,0,,1.1
108,서울,2013-01-21 12:00,2.2,3,5.3,89,0,,1.3
108,서울,2013-01-21 13:00,2.4,,5.6,89,0,,1.4
108,서울,2013-01-21 14:00,2.4,,6,89,0,,1.4
108,서울,2013-01-21 15:00,2,5.5,5.1,89,0,,1.1
108,서울,2013-01-21 16:00,2.1,,4.9,89,0,,1.1
108,서울,2013-01-21 17:00,2.3,,5.1,89,0,,1
108,서울,2013-01-21 18:00,2.3,3.5,4.8,89,0,,.8
108,서울,2013-01-21 19:00,2.4,,4.2,88,,,.8
108,서울,2013-01-21 20:00,2.4,,3.1,88,,,.7
108,서울,2013-01-21 21:00,2.3,1.5,2.5,88,,,.7
108,서울,2013-01-21 22:00,2.6,,1.2,89,,,.5
108,서울,2013-01-21 23:00,2.4,,1.7,89,,,.6
108,서울,2013-01-22 00:00,2.4,0,1,90,,,.5
108,서울,2013-01-22 01:00,2.2,,2.7,90,,,.6
108,서울,2013-01-22 02:00,2.2,,.9,90,,,.6
108,서울,2013-01-22 03:00,2.2,.5,.5,90,,,.4
108,서울,2013-01-22 04:00,2.1,,1.2,90,,,.4
108,서울,2013-01-22 05:00,2.1,,.7,90,,,.4
108,서울,2013-01-22 06:00,2.1,,1.7,88,,,.4
108,서울,2013-01-22 07:00,2.1,,1.3,89,,,.5
108,서울,2013-01-22 08:00,2.2,,.3,90,0,,.5
108,서울,2013-01-22 09:00,2.4,0,1.6,87,0,,1.2
108,서울,2013-01-22 10:00,3.4,,1.9,80,0,,2.8
108,서울,2013-01-22 11:00,4,,1.9,76,0,,4
108,서울,2013-01-22 12:00,4.8,,2.9,70,0,,5
108,서울,2013-01-22 13:00,5.6,,2.3,66,0,,5.6
108,서울,2013-01-22 14:00,6,,2.3,60,0,,5.1
108,서울,2013-01-22 15:00,5.8,,1.5,63,0,,4
108,서울,2013-01-22 16:00,5.7,,3.4,61,0,,3.7
108,서울,2013-01-22 17:00,5.3,,3.8,61,0,,2.8
108,서울,2013-01-22 18:00,4.8,,3.5,62,0,,1.7
108,서울,2013-01-22 19:00,4.5,,3.6,64,,,1.3
108,서울,2013-01-22 20:00,4.3,,2.6,64,,,1.1
108,서울,2013-01-22 21:00,4.2,,3.1,66,,,1.1
108,서울,2013-01-22 22:00,4.1,,3.1,66,,,1.1
108,서울,2013-01-22 23:00,4,,2.7,66,,,1.1
108,서울,2013-01-23 00:00,3.8,0,2.9,68,,,1.1
108,서울,2013-01-23 01:00,3.3,,3,75,,,1.1
108,서울,2013-01-23 02:00,2.7,,3.9,78,,,.9
108,서울,2013-01-23 03:00,2.3,.2,4.2,81,,,.9
108,서울,2013-01-23 04:00,2,,4.4,83,,,.8
108,서울,2013-01-23 05:00,1.8,,3.3,84,,,.7
108,서울,2013-01-23 06:00,1.8,.1,3.2,83,,,.7
108,서울,2013-01-23 07:00,1.8,,2.9,84,,,.6
108,서울,2013-01-23 08:00,1.7,,3.1,86,0,,.7
108,서울,2013-01-23 09:00,1.6,.2,2.6,88,0,,.9
108,서울,2013-01-23 10:00,1.8,,1.4,89,0,,1.1
108,서울,2013-01-23 11:00,2.1,,1.3,88,0,,1.7
108,서울,2013-01-23 12:00,2.3,.5,1.1,87,0,,1.8
108,서울,2013-01-23 13:00,2.3,,2.5,89,0,,1.9
108,서울,2013-01-23 14:00,2.4,,4,89,0,,1.8
108,서울,2013-01-23 15:00,1.9,.5,3.4,88,0,,1.8
108,서울,2013-01-23 16:00,2,,3.6,84,0,,1.9
108,서울,2013-01-23 17:00,2.1,,2.9,83,0,,1.6
108,서울,2013-01-23 18:00,1.8,0,3.2,80,0,,.7
108,서울,2013-01-23 19:00,1.5,,4.2,73,,,.4
108,서울,2013-01-23 20:00,1.5,,3.4,73,,,.2
108,서울,2013-01-23 21:00,1.5,,3,75,,,.1
108,서울,2013-01-23 22:00,1.5,,3.2,69,,,.1
108,서울,2013-01-23 23:00,1.2,,3.4,67,,,.1
108,서울,2013-01-24 00:00,1,,3.3,61,,,.1
108,서울,2013-01-24 01:00,.5,,2.9,66,,,-.1
108,서울,2013-01-24 02:00,.4,,2.2,67,,,0
108,서울,2013-01-24 03:00,.5,,2.3,69,,,0
108,서울,2013-01-24 04:00,.7,,2.9,68,,,0
108,서울,2013-01-24 05:00,.7,,2.9,70,,,0
108,서울,2013-01-24 06:00,.8,,3,72,,,0
108,서울,2013-01-24 07:00,.8,,1.9,71,,,0
108,서울,2013-01-24 08:00,1,,.7,71,0,,.1
108,서울,2013-01-24 09:00,1,0,3,79,0,.1,.1
108,서울,2013-01-24 10:00,.8,,3,84,0,.3,.2
108,서울,2013-01-24 11:00,1.8,,3.3,75,0,.3,.4
108,서울,2013-01-24 12:00,2,.1,5.3,75,0,.3,.4
108,서울,2013-01-24 13:00,1.9,,6.3,71,0,,.6
108,서울,2013-01-24 14:00,1.5,,7.8,66,0,,1.4
108,서울,2013-01-24 15:00,1,,6.6,61,.6,,2
108,서울,2013-01-24 16:00,.3,,6.1,54,1,,.6
108,서울,2013-01-24 17:00,-.4,,6.7,53,.8,,.1
108,서울,2013-01-24 18:00,-1,,6.7,40,0,,-.4
108,서울,2013-01-24 19:00,-2.4,,6.5,33,,,-1
108,서울,2013-01-24 20:00,-4,,4.7,33,,,-1.6
108,서울,2013-01-24 21:00,-4.8,,4.7,35,,,-1.7
108,서울,2013-01-24 22:00,-5.3,,4.7,33,,,-2.1
108,서울,2013-01-24 23:00,-5.7,,4.9,32,,,-2.2
108,서울,2013-01-25 00:00,-6.7,,6.6,30,,,-2.9
108,서울,2013-01-25 01:00,-7.8,,6.8,29,,,-3.4
108,서울,2013-01-25 02:00,-8.3,,4.2,34,,,-3.5
108,서울,2013-01-25 03:00,-8.8,,6.5,33,,,-4
108,서울,2013-01-25 04:00,-9.1,,4.3,39,,,-4.1
108,서울,2013-01-25 05:00,-9.4,,5.4,41,,,-4.5
108,서울,2013-01-25 06:00,-9.5,,4.4,46,,,-4.6
108,서울,2013-01-25 07:00,-9.8,,6.5,40,,,-5.3
108,서울,2013-01-25 08:00,-10.2,,4.4,50,0,,-5.4
108,서울,2013-01-25 09:00,-10.1,,3.7,45,1,,-4.5
108,서울,2013-01-25 10:00,-9.8,,5.1,36,1,,-2.6
108,서울,2013-01-25 11:00,-9.3,,4.2,34,1,,.1
108,서울,2013-01-25 12:00,-8.9,,4.9,33,1,,1.2
108,서울,2013-01-25 13:00,-8.1,,4.6,33,1,,.4
108,서울,2013-01-25 14:00,-7.6,,5.9,31,1,,.9
108,서울,2013-01-25 15:00,-7.1,,5.3,30,1,,.9
108,서울,2013-01-25 16:00,-7,,4.7,27,1,,0
108,서울,2013-01-25 17:00,-7.2,,4.8,30,1,,-1.6
108,서울,2013-01-25 18:00,-8.2,,4.7,30,.5,,-3.6
108,서울,2013-01-25 19:00,-8.6,,3.6,43,,,-4.6
108,서울,2013-01-25 20:00,-8.7,,3.6,42,,,-5.5
108,서울,2013-01-25 21:00,-9.1,,2.5,36,,,-6
108,서울,2013-01-25 22:00,-9.5,,3.5,40,,,-6.6
108,서울,2013-01-25 23:00,-10.1,,3.5,44,,,-7.1
108,서울,2013-01-26 00:00,-10.8,,4,47,,,-7.6
108,서울,2013-01-26 01:00,-11.1,,5.1,40,,,-8.2
108,서울,2013-01-26 02:00,-11.3,,3.9,38,,,-8.5
108,서울,2013-01-26 03:00,-11.3,,2,39,,,-8.7
108,서울,2013-01-26 04:00,-11.3,,3.7,38,,,-9
108,서울,2013-01-26 05:00,-11.4,,4.1,39,,,-9.3
108,서울,2013-01-26 06:00,-11.5,,3.9,39,,,-9.5
108,서울,2013-01-26 07:00,-11.4,,3.1,37,,,-9.7
108,서울,2013-01-26 08:00,-11.9,,3.5,35,.1,,-9.8
108,서울,2013-01-26 09:00,-11.4,,2.9,34,1,,-8.7
108,서울,2013-01-26 10:00,-10.5,,4.7,31,1,,-5.8
108,서울,2013-01-26 11:00,-9.8,,3.9,28,1,,-1.7
108,서울,2013-01-26 12:00,-8.5,,3.2,27,1,,.2
108,서울,2013-01-26 13:00,-7.9,,4.4,28,1,,0
108,서울,2013-01-26 14:00,-7.1,,4.8,28,1,,1
108,서울,2013-01-26 15:00,-6.4,,4.9,27,1,,.9
108,서울,2013-01-26 16:00,-5.3,,4,30,1,,-.2
108,서울,2013-01-26 17:00,-5.9,,3.7,33,1,,-2.4
108,서울,2013-01-26 18:00,-6.7,,3.9,36,.5,,-4.3
108,서울,2013-01-26 19:00,-7.2,,2.9,39,,,-5.5
108,서울,2013-01-26 20:00,-7.5,,3.5,41,,,-6.2
108,서울,2013-01-26 21:00,-8.2,,2.3,45,,,-7
108,서울,2013-01-26 22:00,-8.8,,3,48,,,-7.7
108,서울,2013-01-26 23:00,-9.3,,2.3,50,,,-8.1
108,서울,2013-01-27 00:00,-9.8,,2.4,49,,,-8.6
108,서울,2013-01-27 01:00,-9.7,,1.7,45,,,-8.9
108,서울,2013-01-27 02:00,-10.1,,2.4,46,,,-9.2
108,서울,2013-01-27 03:00,-10.2,,2.3,47,,,-9.3
108,서울,2013-01-27 04:00,-10.3,,1.4,51,,,-9.5
108,서울,2013-01-27 05:00,-10.3,,1.8,54,,,-9.6
108,서울,2013-01-27 06:00,-10.3,,.7,55,,,-9.7
108,서울,2013-01-27 07:00,-10.6,,.7,57,,,-10
108,서울,2013-01-27 08:00,-10.3,,1,54,0,,-9.8
108,서울,2013-01-27 09:00,-9,,1.4,45,1,,-8.2
108,서울,2013-01-27 10:00,-7.6,,4.6,46,1,,-4.8
108,서울,2013-01-27 11:00,-6.8,,3.6,44,1,,-.9
108,서울,2013-01-27 12:00,-6.2,,4.9,39,1,,.9
108,서울,2013-01-27 13:00,-5.4,,3.7,37,1,,.5
108,서울,2013-01-27 14:00,-5.4,,4.9,38,1,,1.6
108,서울,2013-01-27 15:00,-4.5,,4.6,37,1,,1.6
108,서울,2013-01-27 16:00,-4.3,,3.8,36,1,,.1
108,서울,2013-01-27 17:00,-4.3,,2.8,36,1,,-1.2
108,서울,2013-01-27 18:00,-5.1,,3.3,38,.5,,-3.2
108,서울,2013-01-27 19:00,-5.4,,2.7,43,,,-4.3
108,서울,2013-01-27 20:00,-5.7,,3.2,45,,,-5.2
108,서울,2013-01-27 21:00,-6.1,,1.4,46,,,-5.8
108,서울,2013-01-27 22:00,-6.5,,1.2,47,,,-6.5
108,서울,2013-01-27 23:00,-6.8,,1.8,48,,,-6.9
108,서울,2013-01-28 00:00,-7.4,,1.8,52,,,-7.4
108,서울,2013-01-28 01:00,-7.8,,.9,55,,,-7.8
108,서울,2013-01-28 02:00,-7.8,,1.4,57,,,-8
108,서울,2013-01-28 03:00,-8.1,,.8,60,,,-8.3
108,서울,2013-01-28 04:00,-8.1,,1.3,61,,,-8.5
108,서울,2013-01-28 05:00,-8.7,,.8,66,,,-8.9
108,서울,2013-01-28 06:00,-8.8,,1.7,65,,,-9
108,서울,2013-01-28 07:00,-8.7,,1.5,66,,,-9.1
108,서울,2013-01-28 08:00,-8.6,,1.1,65,0,,-8.9
108,서울,2013-01-28 09:00,-7.3,,2.4,60,1,,-7.3
108,서울,2013-01-28 10:00,-5.2,,2.8,53,1,,-3.7
108,서울,2013-01-28 11:00,-2.7,,1.1,41,1,,.1
108,서울,2013-01-28 12:00,-1.9,,1,38,.6,,1
108,서울,2013-01-28 13:00,-1.2,,1.1,38,0,,1.1
108,서울,2013-01-28 14:00,.1,,2.7,36,.1,,1.7
108,서울,2013-01-28 15:00,-.3,,2.3,42,0,,.4
108,서울,2013-01-28 16:00,-.3,,1.3,50,0,,.1
108,서울,2013-01-28 17:00,-.4,,2.4,65,0,,.1
108,서울,2013-01-28 18:00,-.5,,2.8,67,0,,-.1
108,서울,2013-01-28 19:00,-.4,,2.6,67,,,-.2
108,서울,2013-01-28 20:00,-.6,,3.1,64,,,-.6
108,서울,2013-01-28 21:00,-.8,,4,58,,,-.8
108,서울,2013-01-28 22:00,-.6,,3.3,58,,,-.8
108,서울,2013-01-28 23:00,-.5,,3.1,58,,,-.8
108,서울,2013-01-29 00:00,-.3,,4,58,,,-.8
108,서울,2013-01-29 01:00,-.2,,3.5,57,,,-.8
108,서울,2013-01-29 02:00,-.1,,3.1,57,,,-.9
108,서울,2013-01-29 03:00,.1,,2.7,58,,,-.8
108,서울,2013-01-29 04:00,.2,,2.8,58,,,-1.1
108,서울,2013-01-29 05:00,.3,,2.9,60,,,-.8
108,서울,2013-01-29 06:00,.3,,3,60,,,-.8
108,서울,2013-01-29 07:00,.5,,2.7,61,,,-.7
108,서울,2013-01-29 08:00,.7,,2.5,62,0,,-.6
108,서울,2013-01-29 09:00,1,,3.3,62,0,,-.1
108,서울,2013-01-29 10:00,1.5,,3.7,61,0,,.3
108,서울,2013-01-29 11:00,2,,2.5,61,0,,.6
108,서울,2013-01-29 12:00,2.2,,2.5,62,0,,.8
108,서울,2013-01-29 13:00,2.6,,2.8,61,0,,.8
108,서울,2013-01-29 14:00,3,,3,60,0,,2
108,서울,2013-01-29 15:00,3.5,0,2.7,60,0,,1.9
108,서울,2013-01-29 16:00,3.5,,3.4,62,0,,1.1
108,서울,2013-01-29 17:00,3.3,,3,64,0,,.6
108,서울,2013-01-29 18:00,3.3,,2.8,66,0,,.5
108,서울,2013-01-29 19:00,3.5,,2.6,67,,,.5
108,서울,2013-01-29 20:00,3.5,,3.3,69,,,.5
108,서울,2013-01-29 21:00,3.5,,1.9,69,,,.5
108,서울,2013-01-29 22:00,3.6,,1.3,69,,,.4
108,서울,2013-01-29 23:00,3.7,,1.3,69,,,.5
108,서울,2013-01-30 00:00,3.7,,1.5,71,,,.6
108,서울,2013-01-30 01:00,3.7,,1.5,71,,,.5
108,서울,2013-01-30 02:00,3.6,,2.2,72,,,.4
108,서울,2013-01-30 03:00,3.7,,2.1,71,,,.4
108,서울,2013-01-30 04:00,3.7,,1.5,72,,,.6
108,서울,2013-01-30 05:00,3.7,,1.2,72,,,.6
108,서울,2013-01-30 06:00,3.7,,1.5,74,,,.6
108,서울,2013-01-30 07:00,3.8,,1.7,75,,,.5
108,서울,2013-01-30 08:00,3.9,,1.9,75,0,,.6
108,서울,2013-01-30 09:00,4.3,,2.4,73,0,,1.1
108,서울,2013-01-30 10:00,4.9,,2.6,70,0,,1.8
108,서울,2013-01-30 11:00,5.6,,2.1,67,0,,2.6
108,서울,2013-01-30 12:00,6.3,,2.7,65,0,,3.4
108,서울,2013-01-30 13:00,8.1,,3.4,59,.6,,5.9
108,서울,2013-01-30 14:00,8.3,,2.3,59,.1,,4.6
108,서울,2013-01-30 15:00,8.3,,2,59,0,,3.4
108,서울,2013-01-30 16:00,8.5,,3.2,57,0,,3.6
108,서울,2013-01-30 17:00,7.8,,2.9,61,0,,1.9
108,서울,2013-01-30 18:00,6.9,,2.4,65,0,,.6
108,서울,2013-01-30 19:00,6.4,,2.1,64,,,.3
108,서울,2013-01-30 20:00,6,,1.8,67,,,0
108,서울,2013-01-30 21:00,5.4,,2.2,68,,,0
108,서울,2013-01-30 22:00,5.3,,1.8,70,,,0
108,서울,2013-01-30 23:00,4.9,,1.7,72,,,.1
108,서울,2013-01-31 00:00,4.3,,2.1,75,,,.1
108,서울,2013-01-31 01:00,4.2,,2,75,,,.1
108,서울,2013-01-31 02:00,4.1,,2.7,74,,,.1
108,서울,2013-01-31 03:00,4.4,,1.4,72,,,.2
108,서울,2013-01-31 04:00,4.4,,1.6,72,,,.3
108,서울,2013-01-31 05:00,4.5,,2.5,71,,,.8
108,서울,2013-01-31 06:00,4.2,,1.9,72,,,.1
108,서울,2013-01-31 07:00,3.9,,2.3,74,,,.1
108,서울,2013-01-31 08:00,3.7,,2.7,75,0,,.1
108,서울,2013-01-31 09:00,4.5,,2.5,71,.1,,.2
108,서울,2013-01-31 10:00,5.9,,2.6,64,1,,4
108,서울,2013-01-31 11:00,7.8,,1.9,57,1,,6.5
108,서울,2013-01-31 12:00,9,,3.3,51,1,,7.9
108,서울,2013-01-31 13:00,10.7,,3.4,47,1,,8.2
108,서울,2013-01-31 14:00,10.9,,3.3,47,1,,8.3
108,서울,2013-01-31 15:00,11.4,,3.8,44,1,,7.8
108,서울,2013-01-31 16:00,10.9,,3.8,45,.3,,5.4
108,서울,2013-01-31 17:00,10.5,,4.1,46,0,,4
108,서울,2013-01-31 18:00,10,,5,47,0,,3.4
108,서울,2013-01-31 19:00,9.7,,3.1,48,,,3
108,서울,2013-01-31 20:00,9.4,,2.8,49,,,2.7
108,서울,2013-01-31 21:00,9.2,0,3.5,51,,,3.1
108,서울,2013-01-31 22:00,9.2,,3.8,50,,,3.3
108,서울,2013-01-31 23:00,9.1,,1.8,50,,,3.1
108,서울,2013-02-01 00:00,9.1,0,3,49,,,3.1
108,서울,2013-02-01 01:00,9.2,,3.7,47,,,3.2
108,서울,2013-02-01 02:00,8.9,,4.5,52,,,3.5
108,서울,2013-02-01 03:00,8.3,.1,4.8,56,,,3.5
108,서울,2013-02-01 04:00,7.7,,4,72,,,3.9
108,서울,2013-02-01 05:00,6.3,,5.7,87,,,4.2
108,서울,2013-02-01 06:00,6.2,9.9,5.4,90,,,4.3
108,서울,2013-02-01 07:00,6.5,,4.9,91,,,4.4
108,서울,2013-02-01 08:00,7.2,,3.7,91,0,,4.6
108,서울,2013-02-01 09:00,7.4,8.5,3.9,92,0,,4.8
108,서울,2013-02-01 10:00,7.6,,3.7,92,0,,5.3
108,서울,2013-02-01 11:00,8,,3,92,0,,5.7
108,서울,2013-02-01 12:00,8.3,14,2.3,92,0,,6.2
108,서울,2013-02-01 13:00,8.5,,2.4,92,0,,6.6
108,서울,2013-02-01 14:00,8.5,,2,92,0,,6.6
108,서울,2013-02-01 15:00,8.6,13,2.3,92,0,,6.6
108,서울,2013-02-01 16:00,8.9,,2.2,92,0,,6.7
108,서울,2013-02-01 17:00,9.3,,2.6,92,0,,6
108,서울,2013-02-01 18:00,8.6,1,4.2,92,0,,6.2
108,서울,2013-02-01 19:00,8.1,,3.8,92,,,5.6
108,서울,2013-02-01 20:00,7.5,,4.2,88,,,5.3
108,서울,2013-02-01 21:00,7,0,4.7,86,,,4.8
108,서울,2013-02-01 22:00,6.4,,3.6,86,,,4.4
108,서울,2013-02-01 23:00,5.7,,4.5,87,,,3.8
108,서울,2013-02-02 00:00,3.7,,5.2,86,,,3.1
108,서울,2013-02-02 01:00,2.3,,4.7,80,,,2
108,서울,2013-02-02 02:00,1.2,,4.5,79,,,1.2
108,서울,2013-02-02 03:00,.7,,3.4,81,,,.6
108,서울,2013-02-02 04:00,.4,,4.2,80,,,.2
108,서울,2013-02-02 05:00,-.2,,3.6,78,,,.1
108,서울,2013-02-02 06:00,-.7,,3.7,80,,,.1
108,서울,2013-02-02 07:00,-1.1,,3.1,76,,,0
108,서울,2013-02-02 08:00,-1.8,,4.2,62,0,,-.2
108,서울,2013-02-02 09:00,-1.8,,3.5,63,.8,,0
108,서울,2013-02-02 10:00,-1.4,,4.1,52,1,,.8
108,서울,2013-02-02 11:00,-.7,,4.5,50,1,,3.3
